"","likelihood","bart","expr","cancer","rank_size"
"1","0.371443177212632","0.843","2.7466950607211","BLCA",1
"2","0.714697152001298","0.98","2.77340982509532","BRCA_1",2
"3","0.117238571230588","0.459","2.67424171348729","BRCA_2",3
"4","0.28914634552274","0.924","2.30682830680443","COAD_READ",4
"5","0.837657354255426","0.217","2.28897039265828","HNSC",5
"6","0.0180221376562993","0.937","1.44837773912207","KICH",6
"7","1.59347894321471e-07","0.44","-1.85325476034141","KIRC",7
"8","0.647497912752201","0.309","-1.89939009189241","KIRP",8
"9","8.15618350870671e-10","0.551","-1.92171653161791","LIHC",9
"10","0.00635359353246404","0.917","2.2042359875095","LUAD",10
"11","0.193567529193266","0.986","2.7375194324042","LUSC",11
"12","0.0214809018196878","0.949","3.2878141148337","PRAD",12
"13","1.6151747236643e-06","0.585","1.86282937730129","STES",13
"14","0.00104333366512978","0.95","1.83007936049202","THCA",14
"15","0.104201348209361","0.987","2.48379637034299","UCEC",15
