"","likelihood","bart","expr","cancer","rank_size"
"1","5.42249192851115e-14","0.819","1.28314803953545","BLCA",1
"2","0.614873267072374","0.563","1.79437227085635","BRCA_1",2
"3","0.211465118729039","0.469","1.67479047407091","BRCA_2",3
"4","0.0988496040131453","0.659","1.30852464687603","COAD_READ",4
"5","3.72190475789455e-06","0.257","1.46319241306625","HNSC",5
"6","0.286115619059916","0.793","0.835534313896622","KICH",6
"7","4.05693631450942e-05","0.267","1.64636362784751","KIRC",7
"8","0.189766204885218","0.283","1.17112087187111","KIRP",8
"9","1.24331205963884e-28","0.365","0.534191754600439","LIHC",9
"10","0.0508771445658502","0.368","1.61778303388714","LUAD",10
"11","0.37628462745805","0.326","1.62166209630557","LUSC",11
"12","0.508700414726128","0.492","1.52762056050842","PRAD",12
"13","0.133839840458273","0.349","1.64286001341751","STES",13
"14","0.641263741685071","0.252","1.51380292900849","THCA",14
"15","0.0652010974547424","0.78","1.24925018212331","UCEC",15
