"","likelihood","bart","expr","cancer","rank_size"
"1","0.173402986465396","0.924","1.37768196550425","BLCA",1
"2","0.310419535644395","0.955","1.43485247338316","BRCA_1",2
"3","0.14579918501641","0.984","1.7034412378068","BRCA_2",3
"4","0.0111346274606075","0.941","1.60670686354316","COAD_READ",4
"5","1.03016153384569e-08","0.959","1.52318153802958","HNSC",5
"6","0.00145366169572383","0.758","1.30407332830784","KICH",6
"7","0.0164721598162193","0.964","1.41768242725018","KIRC",7
"8","0.421645158022452","0.932","1.31629023913247","KIRP",8
"9","8.91801960067632e-11","0.976","0.339191758389804","LIHC",9
"10","0.000813727053027295","0.942","1.5415017651544","LUAD",10
"11","0.122852009582949","0.94","1.68867821477477","LUSC",11
"12","0.000372481826616836","0.951","1.34686383223867","PRAD",12
"13","1.41191217040793e-14","0.954","1.52311332660933","STES",13
"14","0.853308534630047","0.886","1.54361525680671","THCA",14
"15","1.02724872261528e-08","0.947","1.57479649109347","UCEC",15
