"","likelihood","bart","expr","cancer","rank_size"
"1","4.01410971290909e-27","0.659","2.07765624228395","BLCA",1
"2","6.05803678232867e-22","0.766","2.47547202049063","BRCA_1",2
"3","2.7150601746549e-06","0.444","2.22623716643739","BRCA_2",3
"4","0.163561321330276","0.478","1.84453926788269","COAD_READ",4
"5","4.92886999891936e-17","0.643","2.14525372475148","HNSC",5
"6","2.32452549164468e-12","0.829","1.71713870798904","KICH",6
"7","3.24314193802274e-08","0.548","1.86988664885947","KIRC",7
"8","2.71034078975841e-09","0.339","1.83706902933053","KIRP",8
"9","3.5093652112304e-52","0.816","1.27570929555459","LIHC",9
"10","3.55944457017068e-14","0.603","2.21756399940274","LUAD",10
"11","0.123179205726466","0.611","2.17991081962499","LUSC",11
"12","5.50162452323781e-10","0.703","2.16429388894211","PRAD",12
"13","1.28569607978209e-09","0.524","2.25727159390891","STES",13
"14","1.2196132068025e-07","0.642","1.97113310390113","THCA",14
"15","3.78136558324035e-24","0.505","2.16369257498353","UCEC",15
