"","likelihood","bart","expr","cancer","rank_size"
"1","1.69835090504807e-18","0.05","-0.548642810027058","BLCA",1
"2","1.04444618174352e-23","0.153","-2.22823124819342","BRCA_1",2
"3","9.56609292805376e-38","0.054","-2.2403190181713","BRCA_2",3
"4","1.52850587060503e-14","0.378","-0.239669981224014","COAD_READ",4
"5","3.01444275005755e-08","0.909","-2.20884045235994","HNSC",5
"6","1.27480675222365e-21","0.144","-1.46884647576677","KICH",6
"7","1.8455089167929e-10","0.869","-0.285514087833809","KIRC",7
"8","2.07060868820386e-06","0.392","-0.940930909583257","KIRP",8
"9","7.82987969903392e-17","0.358","-1.46152968162415","LIHC",9
"10","1.42933374753972e-10","0.242","0.0554374414995393","LUAD",10
"11","6.92979053548867e-22","0.133","-0.825494514565645","LUSC",11
"12","1.39414671488798e-20","0.155","0.763102854512439","PRAD",12
"13","1.12840461317776e-09","0.611","0.100977926580098","STES",13
"14","4.03391974981295e-16","0.866","-2.05621462708234","THCA",14
"15","0.0979475345350868","0.0600000000000001","-1.72078548642809","UCEC",15
