"","likelihood","bart","expr","cancer","rank_size"
"1","5.06704372966364e-40","0.893","3.84254915262763","BLCA",1
"2","1.03411944244568e-42","0.388","3.40854413676941","BRCA_1",2
"3","6.21751859107194e-15","0.841","3.48352392271886","BRCA_2",3
"4","8.7086766217055e-19","0.369","4.15831087099138","COAD_READ",4
"5","4.49965798141937e-71","0.409","3.772342833116","HNSC",5
"6","0.313352382580516","0.895","2.49268439576968","KICH",6
"7","0.303207707917831","0.414","3.1396023662814","KIRC",7
"8","0.907019965338662","0.456","2.82708414537754","KIRP",8
"9","1.23760311419532e-34","0.359","2.85181828341126","LIHC",9
"10","7.37538579544797e-28","0.25","3.49063160548083","LUAD",10
"11","1.1813350949464e-13","0.341","3.89918595253717","LUSC",11
"12","7.59522377644828e-13","0.299","3.84106053369149","PRAD",12
"13","3.26492784946106e-44","0.33","3.66176318305722","STES",13
"14","2.03487170089629e-17","0.193","3.75881529022215","THCA",14
"15","1.07547427107506e-73","0.842","3.71490912878593","UCEC",15
