"","likelihood","bart","expr","cancer","rank_size"
"1","0.0316229697447133","0.138","-0.372683125330746","BLCA",1
"2","0.623266949571887","0.937","-0.987655533850001","BRCA_1",2
"3","0.31220638869245","0.128","-0.375382814210054","BRCA_2",3
"4","0.321613040928477","0.331","1.67966459317894","COAD_READ",4
"5","0.334265154215697","0.364","-1.54642050418549","HNSC",5
"6","0.0437866974556939","0.755","-2.19727817674657","KICH",6
"7","0.534380822296031","0.518","-1.79175598089429","KIRC",7
"8","0.419764359340623","0.402","-1.27897409836842","KIRP",8
"9","0.213871065653007","0.392","-1.87119596732521","LIHC",9
"10","2.6130657448015e-16","0.94","-1.24442692647359","LUAD",10
"11","0.475073149128945","0.945","-0.42035068992756","LUSC",11
"12","0.83567146818732","0.986","5.19080075927028","PRAD",12
"13","0.0462834836329366","0.914","0.539321549952314","STES",13
"14","0.0455277455335807","0.427","-2.2050055094185","THCA",14
"15","0.018318049153376","0.415","0.129435163560011","UCEC",15
