"","likelihood","bart","expr","cancer","rank_size"
"1","5.00558098007839e-05","0.204","1.36241992098338","BLCA",1
"2","1.70707353092851e-20","0.354","1.40430811467194","BRCA_1",2
"3","2.52697961162219e-33","0.627","1.32129773945528","BRCA_2",3
"4","7.39860454176606e-19","0.133","0.486712938007625","COAD_READ",4
"5","2.3925911406085e-38","0.388","0.75372580759339","HNSC",5
"6","3.03349293019177e-40","0.432","1.30405318318667","KICH",6
"7","8.44541765974536e-07","0.953","2.50290111863196","KIRC",7
"8","3.22157345271039e-21","0.895","1.63948536735486","KIRP",8
"9","2.07674535778246e-26","0.271","0.956417598270477","LIHC",9
"10","6.15390907900388e-30","0.17","1.23705708863995","LUAD",10
"11","6.26560562441415e-21","0.112","1.00503964542156","LUSC",11
"12","1.14207594474701e-20","0.431","1.0371513078015","PRAD",12
"13","2.36528359715968e-14","0.272","1.09221327584719","STES",13
"14","0.084811691525218","0.749","1.61167030139212","THCA",14
"15","0.0321364643801348","0.221","2.10584686523645","UCEC",15
