"","likelihood","bart","expr","cancer","rank_size"
"1","2.10372309010627e-57","0.578","1.04088030433264","BLCA",1
"2","2.78574859331402e-55","0.346","0.83672083531533","BRCA_1",2
"3","1.01384242862953e-20","0.429","1.1707512985961","BRCA_2",3
"4","4.23040215987683e-74","0.114","1.25561707139273","COAD_READ",4
"5","1.61556928696573e-89","0.137","0.840005521485715","HNSC",5
"6","0.171271323464462","0.684","0.230738265045459","KICH",6
"7","0.0854301075386392","0.214","0.246115355877393","KIRC",7
"8","0.0796805618560133","0.093","0.377459756504662","KIRP",8
"9","6.2919787796554e-130","0.25","-0.467722055960465","LIHC",9
"10","2.70787468773609e-52","0.32","0.710132428554283","LUAD",10
"11","5.27831961204112e-90","0.655","1.28860073996727","LUSC",11
"12","0.0415928103587237","0.653","0.134122439016623","PRAD",12
"13","3.73553629509994e-121","0.316","1.1460723830037","STES",13
"14","0.0141723726661113","0.083","0.28164505581409","THCA",14
"15","1.30360982158997e-33","0.36","0.877669128155865","UCEC",15
