"","likelihood","bart","expr","cancer","rank_size"
"1","0.0813728652186571","0.469","-1.87911730193907","BLCA",1
"2","0.00622561396301045","0.626","-1.68696093501723","BRCA_1",2
"3","0.0036663612627352","0.325","-2.00348589636536","BRCA_2",3
"4","0.00121274833164961","0.354","-1.85612151086281","COAD_READ",4
"5","1.65812309232705e-06","0.444","-1.95487257320842","HNSC",5
"6","0.0431647503499307","0.501","-2.12917523467321","KICH",6
"7","0.325343399942914","0.942","-1.72129203017026","KIRC",7
"8","0.701191934654956","0.515","-1.6031990814305","KIRP",8
"9","3.33767120126404e-05","0.801","-2.09045489264319","LIHC",9
"10","0.00226747299692591","0.371","-1.50907390536672","LUAD",10
"11","0.00104007726050622","0.309","-1.68650001606917","LUSC",11
"12","0.0202204384839507","0.707","-1.77729677639828","PRAD",12
"13","0.596101286480884","0.55","-1.71373991424831","STES",13
"14","0.0557441499314245","0.722","-1.92473690741954","THCA",14
"15","0.683819256634035","0.32","-1.92822657438233","UCEC",15
