"","likelihood","bart","expr","cancer","rank_size"
"1","3.97781072991016e-24","0.381","2.88799409872022","BLCA",1
"2","4.80191615255393e-39","0.449","2.98049053888332","BRCA_1",2
"3","0.816154601202531","0.308","2.89369563646664","BRCA_2",3
"4","6.22844692403307e-13","0.96","3.25384805488025","COAD_READ",4
"5","1.19734615327073e-09","0.971","2.36240584083998","HNSC",5
"6","0.283182856785415","0.414","1.68869660662579","KICH",6
"7","4.05441385170258e-06","0.815","2.59262287075537","KIRC",7
"8","2.65250620081866e-59","0.931","2.74877519754714","KIRP",8
"9","7.99684807834535e-53","0.62","1.83361801171259","LIHC",9
"10","0.00105554563663801","0.839","2.73632085608553","LUAD",10
"11","7.35419981028573e-17","0.976","2.74534847957959","LUSC",11
"12","2.98414167504081e-63","0.266","2.76156201451232","PRAD",12
"13","6.4887943132682e-72","0.833","2.87656209776285","STES",13
"14","1.24114336682015e-08","0.917","2.60128809066237","THCA",14
"15","3.69192733798519e-56","0.667","3.56171383191771","UCEC",15
