"","likelihood","bart","expr","cancer","rank_size"
"1","0.0355959702770285","0.171","-1.60401936215354","BLCA",1
"2","0.863670011213276","0.598","-1.54097223850147","BRCA_1",2
"3","0.0931906372114747","0.203","-0.944146323277199","BRCA_2",3
"4","0.0222214532926103","0.769","-1.85223885324196","COAD_READ",4
"5","0.000945076387609371","0.73","-0.832251563913099","HNSC",5
"6","0.560971315181635","0.277","-2.0965395198964","KICH",6
"7","0.0612938431758395","0.554","-1.89509805264174","KIRC",7
"8","0.181823840573917","0.767","-2.05728897490867","KIRP",8
"9","0.309067579672634","0.522","-1.22201281111031","LIHC",9
"10","0.492976972423411","0.922","-1.59217125197867","LUAD",10
"11","0.648142714397985","0.936","-0.365887345389313","LUSC",11
"12","0.521115175432712","0.639","-1.92771899444055","PRAD",12
"13","0.048483017441298","0.955","-1.42978137504956","STES",13
"14","0.119812225057611","0.889","-1.94391027187354","THCA",14
"15","0.340899676640302","0.679","-1.15212538908466","UCEC",15
