"","likelihood","bart","expr","cancer","rank_size"
"1","6.59249648444378e-25","0.777","2.09662949440562","BLCA",1
"2","0.161317156937131","0.175","1.98616807414963","BRCA_1",2
"3","0.965931435703278","0.537","2.080130794137","BRCA_2",3
"4","0.0922326100638434","0.193","2.06800101328171","COAD_READ",4
"5","5.08042076922945e-06","0.218","1.94188744843891","HNSC",5
"6","0.7866104147882","0.862","1.6935740712561","KICH",6
"7","3.97663102381405e-07","0.0679999999999999","1.68684083810394","KIRC",7
"8","7.95821489121506e-10","0.21","1.74516716307043","KIRP",8
"9","3.78666690826334e-19","0.131","1.13315522439158","LIHC",9
"10","0.010692589805827","0.081","2.05522805062194","LUAD",10
"11","1.13141608176792e-09","0.263","2.26524396683963","LUSC",11
"12","1.26570182069111e-14","0.085","2.08735889558005","PRAD",12
"13","1.17680272280097e-10","0.124","2.1320925528487","STES",13
"14","1.55059955610858e-08","0.089","1.93883016287949","THCA",14
"15","1.32750253635347e-06","0.583","2.10144842039993","UCEC",15
