"","likelihood","bart","expr","cancer","rank_size"
"1","0.154982395552702","0.777","3.54501186922783","BLCA",1
"2","0.101075125666956","0.167","3.43386503971542","BRCA_1",2
"3","0.0418260069291262","0.667","3.34032335945571","BRCA_2",3
"4","0.20613422099153","0.379","3.02355017958878","COAD_READ",4
"5","0.00423814717589549","0.238","3.28093046708401","HNSC",5
"6","0.88608774549502","0.775","3.14433457197781","KICH",6
"7","0.160419004744635","0.175","3.21007055046498","KIRC",7
"8","0.0436914406489448","0.222","3.12850195457223","KIRP",8
"9","0.208067357084623","0.163","3.15616189795968","LIHC",9
"10","0.28153627384025","0.179","3.23587631688049","LUAD",10
"11","0.169523977263614","0.301","3.37243003340611","LUSC",11
"12","0.585402237851932","0.18","3.59540748351076","PRAD",12
"13","0.832670436421448","0.195","2.85234100784697","STES",13
"14","0.404115097117828","0.283","3.57660884838481","THCA",14
"15","0.0348107025206002","0.709","3.57727060952184","UCEC",15
