"","likelihood","bart","expr","cancer","rank_size"
"1","0.872921345837726","0.208","2.87571162637999","BLCA",1
"2","2.8879840251429e-09","0.152","1.68343651218722","BRCA_1",2
"3","0.0193132879458765","0.368","1.56514474148745","BRCA_2",3
"4","0.874583647560708","0.291","2.80432725395729","COAD_READ",4
"5","0.158519761184004","0.336","1.94257378366069","HNSC",5
"6","3.54541897014749e-10","0.118","0.100313265874987","KICH",6
"7","3.85749377778004e-11","0.919","1.2182786486462","KIRC",7
"8","3.70320758771793e-06","0.813","1.55055189414737","KIRP",8
"9","3.96962363014548e-07","0.193","4.01043403120619","LIHC",9
"10","0.00028309636531303","0.203","1.91996699807481","LUAD",10
"11","5.04320815811647e-08","0.084","2.26664213475116","LUSC",11
"12","0.422103690660544","0.291","2.07438929953031","PRAD",12
"13","0.00637353757938206","0.461","2.1761323596505","STES",13
"14","0.829054627099691","0.542","1.00933019030325","THCA",14
"15","0.0610614291445126","0.14","0.377179338720101","UCEC",15
