"","likelihood","bart","expr","rank_size"
"1",0.597719998976556,0.488,3.1590314111001,5
"2",3.05850237676724e-06,0.294,2.84232598077169,13
"3",0.000414702087852021,0.58,3.15482240037489,6
"4",3.02277812960999e-06,0.79,3.23060365373372,3
"5",2.41928625274873e-24,0.704,3.19836332617096,4
"6",0.154749874241573,0.76,3.27922992109943,1
"7",0.107782676521542,0.354,2.5653131618915,15
"8",0.00917266209315518,0.487,2.88697254264867,12
"9",2.42750769479634e-11,0.377,2.72295596001878,14
"10",6.12950302622822e-19,0.358,2.94220524795013,9
"11",3.04692266804944e-12,0.642,3.13852249406856,7
"12",0.000812500171740835,0.237,2.9373704483924,10
"13",2.80010612046355e-33,0.543,3.0827813109133,8
"14",1.32771630890275e-06,0.69,2.9117903968406,11
"15",1.38843612882059e-12,0.332,3.26475343665019,2
