"","likelihood","bart","expr","cancer","rank_size"
"1","9.92242880369726e-12","0.84","2.69364644751556","BLCA",1
"2","5.88391980157285e-09","0.182","2.73878753962611","BRCA_1",2
"3","0.187649487603489","0.496","2.73257285259494","BRCA_2",3
"4","5.52950143692155e-07","0.239","2.81898414857895","COAD_READ",4
"5","2.8403364359103e-07","0.105","1.8697139553708","HNSC",5
"6","9.86597926447582e-07","0.799","2.55634818304124","KICH",6
"7","0.0408173907349325","0.095","2.63287414022768","KIRC",7
"8","4.11272307387311e-08","0.114","2.40109832968518","KIRP",8
"9","2.06525141161135e-13","0.164","1.85945860448244","LIHC",9
"10","0.00817718864275811","0.127","2.86574955824447","LUAD",10
"11","0.00245382335676723","0.237","2.52432372838899","LUSC",11
"12","4.65797163786811e-17","0.158","2.84936118367073","PRAD",12
"13","1.02957381846647e-17","0.115","2.74510496516036","STES",13
"14","0.0590830781228114","0.083","2.94391930113116","THCA",14
"15","0.820802820368984","0.555","2.35343049572996","UCEC",15
