"","likelihood","bart","expr","cancer","rank_size"
"1","3.4782901508693e-42","0.849","1.66694237333125","BLCA",1
"2","1.05404362642291e-30","0.5","2.18783148699616","BRCA_1",2
"3","3.43211441027382e-20","0.705","1.8800537917552","BRCA_2",3
"4","0.110813185084487","0.552","1.57916044076736","COAD_READ",4
"5","1.38333511200446e-37","0.358","1.63270665685716","HNSC",5
"6","0.274734308071383","0.87","1.74365778844722","KICH",6
"7","6.61233489912839e-18","0.131","1.67552491551505","KIRC",7
"8","5.28771627182719e-11","0.372","1.4267737850367","KIRP",8
"9","1.05837700911369e-77","0.391","1.00574808405401","LIHC",9
"10","2.24584062183597e-18","0.295","1.76998958669042","LUAD",10
"11","5.88155447200053e-28","0.438","2.02799282969839","LUSC",11
"12","8.77424634105977e-05","0.284","1.77397110643658","PRAD",12
"13","5.34784558193793e-13","0.291","1.87109529764895","STES",13
"14","7.16427007751268e-22","0.256","1.93083605325872","THCA",14
"15","5.37772362666963e-30","0.799","1.72931703552821","UCEC",15
