"","likelihood","bart","expr","cancer","rank_size"
"1","1.66355059727041e-56","0.641","2.2494185332406","BLCA",1
"2","2.58947287573531e-55","0.248","2.93849801151331","BRCA_1",2
"3","1.91799525489607e-09","0.577","2.37269752802976","BRCA_2",3
"4","0.0861802093824104","0.282","2.33195475730492","COAD_READ",4
"5","1.23364167274401e-27","0.127","1.91118036917892","HNSC",5
"6","1.91891882665729e-97","0.659","2.41018162517736","KICH",6
"7","2.36456984958635e-28","0.133","2.61299856176099","KIRC",7
"8","3.1229403857928e-39","0.191","2.64264226293","KIRP",8
"9","1.86990825309641e-129","0.163","1.47544669539518","LIHC",9
"10","5.33228231957406e-17","0.381","2.60318815459888","LUAD",10
"11","3.83528018807095e-69","0.32","2.47171129080916","LUSC",11
"12","8.0118086985893e-09","0.172","2.41629742584059","PRAD",12
"13","0.0299969405372775","0.161","2.53133355327975","STES",13
"14","3.12110882833311e-16","0.2","2.77669321294547","THCA",14
"15","1.90244691779827e-29","0.788","2.55354786534246","UCEC",15
