"","likelihood","bart","expr","cancer","rank_size"
"1","1.96666152761903e-08","0.23","1.78075606056875","BLCA",1
"2","1.78964670093402e-06","0.336","2.07428864078473","BRCA_1",2
"3","3.12061263321007e-18","0.742","2.25625675473069","BRCA_2",3
"4","4.98680428152145e-19","0.301","1.8824490447876","COAD_READ",4
"5","2.59801857320442e-11","0.466","1.66406650244058","HNSC",5
"6","1.73305209518912e-23","0.253","1.39059805590666","KICH",6
"7","1.96617365127962e-05","0.879","1.84720925446007","KIRC",7
"8","3.26727844840411e-08","0.766","1.97810574274346","KIRP",8
"9","6.23904937314743e-29","0.339","0.976998387234573","LIHC",9
"10","2.55722120616581e-14","0.33","1.75012646058423","LUAD",10
"11","9.52386754240091e-11","0.213","1.41716976252983","LUSC",11
"12","6.31457309769175e-09","0.33","1.41834378478093","PRAD",12
"13","1.27820499155233e-09","0.376","1.87329057036697","STES",13
"14","5.89254290418773e-05","0.354","2.11481457275563","THCA",14
"15","0.00014630005957273","0.206","1.58221496736151","UCEC",15
