"","likelihood","bart","expr","cancer","rank_size"
"1","0.861800152355235","0.223","-1.37574326598188","BLCA",1
"2","0.0440126118766915","0.202","-1.52636021314915","BRCA_1",2
"3","0.634917618950805","0.184","-1.49367666002707","BRCA_2",3
"4","0.331687279703513","0.391","-1.26341246520716","COAD_READ",4
"5","0.293442466647377","0.498","-0.945776933043073","HNSC",5
"6","0.208094442328077","0.674","-0.770179830433857","KICH",6
"7","8.56170824788524e-09","0.366","-0.465573669935659","KIRC",7
"8","0.620158775775939","0.33","-0.336094918162044","KIRP",8
"9","0.554162942233532","0.331","-1.63358222377902","LIHC",9
"10","0.141267979087982","0.193","-0.682850300340732","LUAD",10
"11","0.00112329392238252","0.232","-0.480684342951321","LUSC",11
"12","0.261802797470288","0.258","-1.20724566573143","PRAD",12
"13","0.570148737846565","0.396","-0.85733418882388","STES",13
"14","0.568572749112631","0.343","-1.24489360170994","THCA",14
"15","0.958961586919297","0.147","-1.89683958719544","UCEC",15
