"","likelihood","bart","expr","cancer","rank_size"
"1","3.76017308315469e-05","0.672","3.56817230454824","BLCA",1
"2","6.38864477581135e-60","0.701","3.21946932177134","BRCA_1",2
"3","4.82858928935154e-65","0.82","3.36772117748934","BRCA_2",3
"4","9.54570521009692e-09","0.955","2.88521638504408","COAD_READ",4
"5","4.51842172460436e-32","0.873","2.84810902555644","HNSC",5
"6","5.61455749088978e-24","0.847","2.38886491598416","KICH",6
"7","4.3974021368176e-12","0.486","2.88353325931614","KIRC",7
"8","1.29665370499968e-10","0.903","2.81186766033868","KIRP",8
"9","1.6888904077907e-25","0.861","3.04987776070263","LIHC",9
"10","3.00665223260277e-54","0.738","3.35028988098655","LUAD",10
"11","1.15369680063083e-17","0.793","3.17921644896479","LUSC",11
"12","3.50515826921215e-49","0.605","2.71062651817848","PRAD",12
"13","1.00801530120751e-83","0.834","2.73118941224093","STES",13
"14","1.980788406775e-22","0.716","2.98205060685622","THCA",14
"15","3.64755138188994e-10","0.856","3.44522033220852","UCEC",15
