"","likelihood","bart","expr","cancer","rank_size"
"1","1.04978640642399e-10","0.659","1.86941586632365","BLCA",1
"2","6.75849661478675e-29","0.29","1.96580988118809","BRCA_1",2
"3","1.45378294760044e-29","0.709","2.07242299189561","BRCA_2",3
"4","3.20966432195397e-26","0.423","2.08580567997856","COAD_READ",4
"5","2.22451948323865e-97","0.404","1.91350050964241","HNSC",5
"6","0.778598380911458","0.642","1.45307008738829","KICH",6
"7","3.23475416524121e-12","0.304","1.78326645745917","KIRC",7
"8","4.40376778188441e-12","0.441","1.81981664628472","KIRP",8
"9","3.78492042409266e-22","0.352","1.36693483785261","LIHC",9
"10","1.52017389570586e-05","0.261","1.87017817318175","LUAD",10
"11","9.17239160500575e-16","0.339","2.17142342900846","LUSC",11
"12","1.2910168132482e-06","0.258","1.86123621571643","PRAD",12
"13","6.83739509354485e-79","0.321","1.96136480434696","STES",13
"14","3.93648667094075e-28","0.258","1.88690933718661","THCA",14
"15","0.0579106358470615","0.645","1.92052083429007","UCEC",15
