"","likelihood","bart","expr","cancer","rank_size"
"1","2.52801852706444e-36","0.909","1.61899374502335","BLCA",1
"2","1.60103140139019e-07","0.318","1.6589659512392","BRCA_1",2
"3","1.60442138733545e-24","0.798","1.65724920436713","BRCA_2",3
"4","2.39912074404147e-05","0.36","1.57448729406165","COAD_READ",4
"5","3.28937720379258e-33","0.163","1.37590593375419","HNSC",5
"6","1.66970075889975e-24","0.88","1.09346097545914","KICH",6
"7","1.10551253795134e-15","0.089","1.40809034039746","KIRC",7
"8","4.49893095058682e-16","0.14","1.52451799653214","KIRP",8
"9","6.87172018744845e-29","0.196","0.873764557778008","LIHC",9
"10","2.72113349418809e-11","0.149","1.54790998153938","LUAD",10
"11","3.79711323590313e-18","0.344","1.6266999610449","LUSC",11
"12","0.096986559888678","0.135","1.44301118603249","PRAD",12
"13","2.60314779994539e-10","0.11","1.31136960695157","STES",13
"14","1.8152173290993e-08","0.154","1.6563428731652","THCA",14
"15","0.370517665888792","0.804","1.72204869256081","UCEC",15
