"","likelihood","bart","expr","cancer","rank_size"
"1","6.78119246128558e-12","0.891","1.73799963904749","BLCA",1
"2","1.36752540618163e-06","0.936","1.46638918107316","BRCA_1",2
"3","1.56502129589046e-11","0.959","2.24965011052913","BRCA_2",3
"4","0.00181098681388436","0.67","2.12833509226256","COAD_READ",4
"5","6.93604583719379e-19","0.916","1.5284638044826","HNSC",5
"6","0.000557335417367966","0.952","-0.19364846173181","KICH",6
"7","0.0691763076518855","0.835","0.54705423259424","KIRC",7
"8","4.02047009447632e-05","0.921","0.517290029301521","KIRP",8
"9","2.25574168236669e-37","0.906","0.798318982728241","LIHC",9
"10","8.95044667442836e-10","0.909","1.37282198506835","LUAD",10
"11","6.83632259942623e-14","0.917","2.06923736972305","LUSC",11
"12","4.14082640850504e-06","0.916","0.458397158316172","PRAD",12
"13","7.00551536789737e-10","0.723","1.73487722961005","STES",13
"14","0.751516481941972","0.921","0.173550279750872","THCA",14
"15","3.94126354160217e-18","0.927","1.76289227588664","UCEC",15
