"","likelihood","bart","expr","cancer","rank_size"
"1","0.0677136119235901","0.341","3.3733196826245","BLCA",1
"2","9.17182576356976e-05","0.773","3.12478668164595","BRCA_1",2
"3","3.00581175592892e-06","0.645","3.1145943964886","BRCA_2",3
"4","0.523040722779256","0.888","2.91230248590128","COAD_READ",4
"5","0.000124591898019493","0.941","3.21506335435756","HNSC",5
"6","3.47677104215725e-05","0.334","2.69683622911413","KICH",6
"7","0.0303733089944755","0.833","3.12788819543909","KIRC",7
"8","0.777993182208613","0.868","3.22249310427312","KIRP",8
"9","0.073120529327801","0.859","3.34274439354339","LIHC",9
"10","0.112616925928841","0.838","3.30060212643484","LUAD",10
"11","0.41415019791672","0.868","3.29787972531847","LUSC",11
"12","0.138280912919898","0.749","3.46989869383808","PRAD",12
"13","5.1695004053873e-07","0.93","2.80847846088281","STES",13
"14","0.00634162491412992","0.882","3.73289312024532","THCA",14
"15","0.812374438075284","0.508","3.48972557106196","UCEC",15
