"","likelihood","bart","expr","cancer","rank_size"
"1","5.27979766563247e-05","0.89","2.73226286222479","BLCA",1
"2","2.03810697624552e-06","0.376","3.14651181465704","BRCA_1",2
"3","1.15523038362919e-37","0.935","3.70906867579896","BRCA_2",3
"4","7.36300527543273e-18","0.83","4.57320507575671","COAD_READ",4
"5","3.24286388756578e-45","0.606","4.19721906620935","HNSC",5
"6","0.693500152914446","0.9","1.31880895962886","KICH",6
"7","1.67005393367611e-09","0.357","3.45047668185914","KIRC",7
"8","0.00172545611551597","0.427","2.90095456864389","KIRP",8
"9","1.80156461486525e-23","0.412","2.32670167342259","LIHC",9
"10","4.33304779481181e-08","0.346","2.90953865292276","LUAD",10
"11","7.68765459385781e-50","0.805","3.9176293023985","LUSC",11
"12","2.19704951019919e-27","0.331","3.49611861336062","PRAD",12
"13","5.96150405594217e-27","0.488","3.65741787964925","STES",13
"14","1.26019689074378e-08","0.357","1.82172204332155","THCA",14
"15","2.75895600827214e-15","0.9","2.55789576463619","UCEC",15
