"","likelihood","bart","expr","cancer","rank_size"
"1","0.0197563156129889","0.8","2.41411355850088","BLCA",1
"2","3.09144265654301e-13","0.167","2.53249391138106","BRCA_1",2
"3","2.55931883644031e-15","0.653","2.75298574515024","BRCA_2",3
"4","0.000127388541926408","0.375","2.72720370403383","COAD_READ",4
"5","0.0012404648968098","0.145","2.28736165639726","HNSC",5
"6","0.0886191825615582","0.474","2.39453654089799","KICH",6
"7","0.73597672332971","0.15","2.27121109644654","KIRC",7
"8","0.171414980984935","0.18","2.13400233077291","KIRP",8
"9","7.48904415707686e-12","0.109","2.03611217278692","LIHC",9
"10","0.328960152882504","0.148","2.36550141285961","LUAD",10
"11","6.53351567587114e-07","0.142","2.71663981819001","LUSC",11
"12","0.11577361657211","0.082","2.40197633957977","PRAD",12
"13","0.0167975992808795","0.192","2.52942973015547","STES",13
"14","0.671887279777422","0.135","2.40470680236447","THCA",14
"15","0.892016750839824","0.607","2.57294056758168","UCEC",15
