"","likelihood","bart","expr","cancer","rank_size"
"1","2.58784989252733e-14","0.352","3.06587895898146","BLCA",1
"2","1.74723593012985e-24","0.982","4.52967802929488","BRCA_1",2
"3","1.1761062216358e-18","0.178","1.05654644082493","BRCA_2",3
"4","0.0610646276858346","0.496","1.48857370346576","COAD_READ",4
"5","4.42619159913323e-06","0.316","-0.264020248329654","HNSC",5
"6","0.00203605447011593","0.926","-2.19502447957038","KICH",6
"7","0.378012027104484","0.406","-1.77043367829854","KIRC",7
"8","0.0591053012484006","0.43","-2.00726500658751","KIRP",8
"9","1.3447945578378e-18","0.435","2.03258410367874","LIHC",9
"10","1.72413632350471e-05","0.955","2.80273658825804","LUAD",10
"11","0.00107166438545013","0.884","2.01585281594826","LUSC",11
"12","9.65825109266902e-17","0.99","4.78501297878868","PRAD",12
"13","2.98925967936931e-14","0.952","2.37663686167902","STES",13
"14","8.50733246219682e-08","0.495","-1.67431061653284","THCA",14
"15","1.02416223017964e-06","0.495","0.729424737533225","UCEC",15
