"","likelihood","bart","expr","cancer","rank_size"
"1","7.89261777926887e-30","0.691","2.99946732237641","BLCA",1
"2","2.15243958218039e-32","0.22","2.93491480700847","BRCA_1",2
"3","1.15409290481153e-42","0.643","3.00417611899951","BRCA_2",3
"4","9.97559526382098e-11","0.263","2.29595211438976","COAD_READ",4
"5","5.53752368540825e-44","0.271","3.10037817821971","HNSC",5
"6","0.0193245603933691","0.226","2.01848084611966","KICH",6
"7","0.000184788916547356","0.466","2.85548459689602","KIRC",7
"8","0.00470078968211586","0.352","2.62963017216293","KIRP",8
"9","1.13558754726198e-26","0.233","2.60950533285877","LIHC",9
"10","2.16120527216763e-05","0.218","3.14438232385175","LUAD",10
"11","2.58381194790754e-15","0.207","3.13857823036125","LUSC",11
"12","1.27203219023282e-23","0.172","2.5891816695748","PRAD",12
"13","2.63136189644011e-30","0.218","2.69570235761926","STES",13
"14","4.77414418248793e-16","0.203","2.77154035579413","THCA",14
"15","8.74668922523388e-22","0.668","2.71215247451369","UCEC",15
