"","likelihood","bart","expr","rank_size"
"1",2.74610750524417e-08,0.443,1.8049748715295,4
"2",2.49319643121041e-05,0.225,1.32288958405806,11
"3",6.25346897205651e-09,0.803,1.82737988756079,3
"4",0.0014434640502254,0.396,2.46468932963869,1
"5",2.14610512019533e-10,0.481,1.56161550289344,6
"6",4.51557340549896e-05,0.545,1.18650166576754,12
"7",0.00451208528641549,0.57,1.09357999143993,13
"8",1.55936118644403e-07,0.747,1.40066605955058,9
"9",3.63697372453608e-09,0.229,1.08618729121005,14
"10",2.32224427380429e-09,0.279,1.42480255992019,8
"11",5.07677810908625e-14,0.35,1.71717629106007,5
"12",3.29587773781601e-07,0.148,1.37105318356764,10
"13",2.75575213508071e-10,0.394,1.89878930267289,2
"14",0.0635678913925895,0.49,1.02904154491455,15
"15",0.469965367641477,0.543,1.52352974732433,7
