"","likelihood","bart","expr","rank_size"
"1",0.603880885447934,0.291,5.17803778637079,2
"2",0.00759957408662542,0.26,4.17342018546146,11
"3",0.0366629149049606,0.427,4.02604343271908,12
"4",2.53702561528117e-10,0.577,4.76825001276365,6
"5",0.00242946920128517,0.846,5.27594439064287,1
"6",5.1275785871021e-06,0.155,3.7347506891914,14
"7",0.0982850924662332,0.907,4.60909443672389,8
"8",2.85227167945545e-07,0.886,3.80501832594009,13
"9",8.88361751278505e-12,0.442,3.64625468875597,15
"10",5.53151902581293e-09,0.55,4.49823473071815,9
"11",6.03736664982553e-06,0.453,4.61986089801953,7
"12",5.07834463655703e-08,0.304,4.81995992287042,4
"13",1.17107277233906e-07,0.699,4.77151973050756,5
"14",0.00335527375765164,0.834,5.04743698475461,3
"15",1.48654101515624e-20,0.41,4.47532379287161,10
